X,usrindex,grp1.var1,grp1.var2,grp1.var3,grp2.var1,grp2.var2,grp2.var3,grp2.var4,grp3.var1,grp3.var2,grp3.var3,grp3.var4,grp3.var5,grp3.var6,grp4.var1,grp4.var2,grp4.var3,grp5.var1,grp5.var2,grp5.var3,grp5.var4,grp6.var1,grp6.var2,grp6.var3,grp7.var1,grp7.var2,grp7.var3,grp7.var4,grp8.var1,grp8.var2,grp8.var3,grp8.var4,grp8.var5,grp8.var6,grp8.var7,grp9.var1,grp9.var2,grp9.var3,grp9.var4,grp9.var5,grp9.var6
5/1/86,0,0.054163596,0.916062176,6,-0.164490862,2.8065,-0.166666667,0,-0.4471,-0.1921,0.010606061,50.66666667,5.58,3,0.065611291,-0.058659218,842,1.302771855,51.55,-0.154883537,6,115.695,4.2,11.9,0.223475293,7,-1.101505069,0.96692504,-0.034774436,-0.022871665,1.046970728,4.5,386.65,0.020985937,39,1,0.76603235,-0.56122449,0.2185,-0.282509158,1.323
6/1/86,0,0.062591508,0.916062176,7,-0.124436429,2.81725,-0.147887324,1,-0.1353,-0.2502,0.00755287,55.33333333,11.15,3,0.069762997,-0.039548023,791.3333333,1.245495495,51.95,-0.168430335,6,114.7525,3.7,11.6,0.187239682,8,-1.109869653,0.94211882,-0.028938907,-0.055449331,1.008849558,4.5,377.6,0.019584594,40,2,0.696574691,-0.778455285,0.162,-0.330464716,1.367
7/1/86,0,0.040656205,0.941968912,7,-0.110443623,2.7495,-0.079136691,1,0.0892,0.4977,0.010558069,59.33333333,11.15,3,0.047664261,-0.005698006,738.3333333,1.166287016,49.25,-0.195970696,6,112.28,3.7,12.2,0.114930588,8,-0.982806352,0.861934909,-0.026578073,-0.042961005,1,3.5,371.85,0.018658031,43,2,0.70816704,-0.425414365,0.2105,-0.271222637,1.266
8/1/86,0,0.022775053,0.955689829,6,-0.103546099,2.851,0.013888889,1,0.1523,0.0612,0.012066365,66,11.15,3,0.014157973,0.005747126,682.3333333,1.272331155,50.3,-0.174908425,6,110.8425,3.7,12.2,0.114621893,7,-0.944980737,0.929180107,0.037525355,0.00371517,1.119475138,3,389.1,0.01797235,42,3,0.673513093,1.425837321,0.4095,0.816574586,1.5045
9/1/86,0,-0.007327285,0.925478348,5,-0.059435364,2.9885,-0.12,2,0.2376,0.6969,0.015060241,69.33333333,18.19,4,-0.042518837,0.014326648,694,1.18879668,52.5,-0.126495726,6,108.1225,3.2,12.1,-0.031728757,6,-1.347579207,0.963338308,0.060596026,-0.031823745,1.092541436,3.5,400.3,0.018593971,42,4,0.746579477,1.848484848,0.4885,1.520383693,1.873
10/1/86,0,-0.016713092,0.925478348,6,-0.010880829,2.9635,-0.014285714,3,-0.0356,-0.1738,0.010494753,71.33333333,18.19,4,-0.069738481,0.011331445,684.3333333,1.130705394,51.8,-0.074264008,6,107.595,3.2,12.8,0.035920516,5,-5.799892405,1,0.004554327,-0.072088725,1.040055249,3.5,386.05,0.01877125,45,5,0.765794979,1.621621622,0.526,0.848934198,2.0485
11/1/86,0,-0.025166026,0.920443102,6,-0.015104167,2.97575,0.158333333,3,0.2866,0.1278,0.011994003,72,18.19,4,-0.064715506,0.002832861,713,1.3507109,51.2,-0.070285228,6,107.065,3.2,13.9,0.007560137,5,-5.669960227,1,-0.039922103,-0.07456979,1.002762431,3.5,369.85,0.019136808,45,5,0.788595425,1.190697674,0.5265,0.028717294,1.8035
12/1/86,0,-0.048914916,0.897280967,5,-0.042224511,2.84975,0.231404959,3,0.0532,1.0948,0.017991004,72.66666667,8.78,4,-0.001302326,0.031791908,720,1.442708333,50.85,-0.08298364,6,106.365,2.9,15.8,-0.034563865,5,-4.832606401,0.954203166,-0.044701987,-0.070084361,1,4.5,360.75,0.019144281,44,5,0.798209747,2.779816514,0.4415,0.213367609,1.514
1/1/87,0,-0.0716244,0.897280967,4,-0.050909091,2.7905,0.0703125,3,0.0609,-0.9249,0.010447761,76,8.78,3,-0.018059103,0.011363636,733.3333333,1.291576674,52.7,-0.018292282,6,104.6375,2.9,16,0.160765712,5,-7.090418086,1,-0.031399317,-0.043567052,1,5,354.9,0.019321467,45,4,0.88246865,0.528846154,0.4445,0.043956044,1.4205
2/1/87,0,-0.076053443,0.897280967,4,-0.046940928,2.6835,-0.130136986,2,0.6826,1.8483,0.016393443,78,8.78,3,-0.023385501,0.017094017,741.6666667,1.186295503,53.75,0.113412698,6,102.1425,2.9,14.8,0.123631044,5,-1.494426893,1,-0.087650701,-0.063129617,1,5,350.05,0.020004457,45,4,0.88920631,-0.112426036,0.4635,-0.043187348,1.499
3/1/87,0,-0.046045694,0.897280967,4,-0.051606108,2.46825,-0.053030303,2,0.3741,0.2941,0.014836795,81.33333333,8.39,4,-0.057709648,0.06547619,718,1.324731183,53.8,0.190555556,6,100.04,2.7,12.8,0.26102369,5,2.696894732,0.982910824,-0.14829847,-0.129327237,1,6,341,0.021085292,45,5,0.936156999,-0.038297872,0.451,-0.232159848,1.5935
4/1/87,0,-0.030453258,0.897280967,5,-0.03981142,2.24425,-0.137681159,3,0.3491,0.4915,0.017804154,80.66666667,8.39,4,-0.075953924,0.06547619,726.6666667,1.302832244,55.25,0.237512077,6,98.165,2.7,12.3,0.181900156,6,2.439401142,0.976957934,-0.132772021,-0.128321452,1.009002251,5.5,334.75,0.022509414,46,5,1,-0.33161512,0.4205,0.320300752,2.124
5/1/87,0,-0.015059161,0.897280967,5,0.013220518,2.118,-0.151079137,3,0.3428,0.6981,0.019259259,84.66666667,8.39,3,-0.115804546,0.047477745,699.6666667,1.334736842,56.35,0.227246377,5,97.615,2.7,10.5,0.164031779,6,5.674280248,1,-0.097363083,-0.138491547,1,5,333.65,0.023840757,47,5,1,-0.341825902,0.3495,0.637717122,2.637
6/1/87,0,-0.002535313,0.897280967,4,0.058064516,2.0335,-0.194630872,3,0.4703,0.3519,0.014727541,86.66666667,13.21,3,-0.150795069,0.052941176,674.3333333,1.167938931,57.3,0.260869565,5,97.3725,3.4,8.8,0.255316513,7,5.186240318,1,-0.093934142,-0.13022942,1,6,326.55,0.02555743,48,5,0.988656505,-0.123786408,0.3355,0.764124294,2.569
7/1/87,0,0.019933555,0.897280967,4,0.082649152,2.00475,-0.124087591,4,0.4861,0.9643,0.022156573,90.66666667,13.21,4,-0.154431756,0.031518625,648.6666667,1.431767338,57.45,0.34057971,6,97.945,3.4,6.9,0.16265324,7,1.209568766,1,-0.088090204,-0.102900552,1.007757952,6,323.4,0.026850009,47,6,1,-0.067085954,0.403,0.699649123,2.46
8/1/87,0,0.036707453,0.897280967,5,0.109573879,1.99775,-0.11023622,5,0.3658,0.5148,0.017595308,91.33333333,13.21,4,-0.141072741,0.034285714,650.6666667,1.271805274,58.4,0.355072464,5,98.275,3.4,5.5,0.160450387,7,0.980377698,0.985315699,-0.078928571,-0.210363973,1,5,322.5,0.027999933,49,7,1,-0.02,0.443,0.638906548,2.5
9/1/87,0,0.037951363,0.90835851,6,0.153803443,1.91675,-0.096,6,0.8102,0.6037,0.019005848,91.33333333,6.9,5,-0.125538692,0.02259887,660.3333333,1.262195122,59.65,0.302598701,4,98.5075,3.3,4.4,0.103291052,7,0.854795291,0.973083425,-0.076612903,-0.216814159,1,4,313,0.027816612,48,8,1,-0.064159292,0.432,0.735439901,2.6895
10/1/87,0,0.012783053,0.90835851,5,0.178941626,2.06475,-0.075630252,7,0.9176,1.2467,0.021865889,94,6.9,5,-0.12086441,0.011204482,657.6666667,1.287968442,60.35,0.229265367,4,97.37,3.3,4.3,-0.126820641,6,0.07920904,0.70332324,-0.089619119,-0.203851262,1,4,302.85,0.028570856,50,8,0.925732763,0.455012853,0.4945,0.319286257,3.138
11/1/87,0,-0.031670914,0.88029661,4,0.122651357,2.13975,0.033898305,7,0.5481,0.4868,0.021802326,96,6.9,4,-0.117201166,0.025423729,647,1.158203125,59.75,0.204739169,4,94.7525,3.3,2.3,-0.206135815,5,-0.975651368,0.645644865,-0.091385768,-0.154958678,1.023352794,4,303.4,0.029278199,50,7,0.935850631,0.648387097,0.5385,0.333333333,3.4975
12/1/87,0,-0.058823529,0.88029661,3,0.073678862,2.28925,-0.016666667,6,0.1752,0.7508,0.026124819,99.33333333,13.72,4,-0.186102832,0.025210084,623.3333333,1.210629921,59.9,0.208717949,4,91.75,4.4,-0.9,-0.187236842,4,-1.930524166,0.69553991,-0.042846213,-0.1102582,1.063386155,4,312.3,0.030687486,50,6,0.924063836,0.274238227,0.4855,0.204963971,3.265
1/1/88,0,-0.056460369,0.88029661,4,0.059656218,2.562,-0.008333333,5,0.1399,-0.1856,0.020231214,98.66666667,13.72,4,-0.22719673,0.030898876,601.6666667,1.189349112,59.25,0.174908425,4,89.6875,4.4,-0.4,-0.193278102,5,-0.969755338,0.709871269,0.019319938,-0.029893238,1.136780651,4.5,329.1,0.030819237,49,5,0.861166163,0.13258427,0.482,0.014037985,2.733
2/1/88,0,-0.037195994,0.88029661,5,0.010473815,2.4935,0.079646018,4,0.4988,0.7947,0.023054755,99.33333333,13.72,5,-0.237428624,0,614.3333333,1.185031185,56.85,0.140996101,4,88.885,4.4,-0.2,-0.18793208,5,-0.082141462,0.775509446,0.022877084,-0.086021505,1.063386155,4.5,329.7,0.031525046,50,4,0.850005215,0.133786848,0.502,-0.075252133,2.42
3/1/88,0,-0.016684416,0.88029661,5,-0.049566891,2.436,0.053097345,3,0.3266,0.5468,0.021520803,99.33333333,35,5,-0.172248804,0.039106145,639,1.381861575,55.4,0.137017321,4,88.6475,4.3,-0.1,-0.195569089,5,1.22324477,0.801599391,-0.008733624,-0.083270818,1.019182652,4,312.45,0.032018549,49,3,0.890998227,0.203309693,0.5045,-0.040342735,2.536
4/1/88,0,0.00036062,0.88029661,5,-0.074039796,2.331,0.118181818,3,0.1573,0.4993,0.018544936,99.33333333,35,5,-0.120568757,0.019553073,677,1.129411765,55.2,0.123470523,5,89.5825,4.3,-0.6,0.037888717,5,8.023971798,0.782048186,0.014766202,-0.069144981,1.044203503,4,309.6,0.032442742,50,3,0.927193074,-0.01590106,0.533,-0.216690647,2.705
5/1/88,0,0.054887218,0.88029661,5,-0.046025105,2.09975,-0.06557377,3,0.2046,-0.031,0.017069701,98.66666667,35,5,-0.084817814,0.039660057,684,1.126953125,55.65,0.114942529,6,89.7775,4.3,-0.4,0.138341294,4,8.701780261,0.76747534,0.033388293,-0.052830189,1.046705588,5,313.65,0.032149123,49,3,0.954521748,-0.123287671,0.5025,-0.273295455,2.64
6/1/88,0,0.082947531,0.88029661,6,-0.018930431,2.01375,-0.033898305,3,0.2042,0.7467,0.015558699,98.66666667,9.13,5,-0.057437408,0.019553073,700,1.319502075,57.4,0.126436782,6,91.005,4.5,0.7,0.10692893,5,25.10252239,0.843488195,-0.005595524,-0.043444531,1.028356964,5,310.55,0.032402583,50,2,0.925524147,-0.126086957,0.425,-0.297009967,2.337
7/1/88,0,0.085155351,0.88029661,6,-0.00620229,2.008,-0.033613445,4,-0.0268,0.0616,0.018413598,98,9.13,5,-0.037513398,0.013888889,693.3333333,1.111926606,58.75,0.113793103,5,93.2975,4.5,1.1,0.058155366,6,24.79535798,0.835367865,-0.038665656,0.003079292,1.086738949,5,316.45,0.032549244,49,2,0.949723584,-0.236111111,0.3935,-0.195439739,2.046
8/1/88,0,0.060549777,0.919491525,7,0.03899309,1.99875,-0.098360656,5,-0.0227,0.0143,0.015492958,98,9.13,5,-0.036142002,0.008287293,694.6666667,1.198380567,57.1,0.090421456,5,95.6225,4.5,1.2,-0.023523262,6,18.74658577,0.808090257,-0.028809704,-0.01640625,1.050041701,5,320.4,0.032537961,49,2,0.963387921,-0.432,0.3345,-0.27307047,1.8545
9/1/88,0,0.040072202,0.961864407,7,0.056202532,2.01775,-0.092436975,5,0.2005,0.1852,0.014044944,96.66666667,5.81,5,-0.045211056,0.002762431,690,1.183838384,55.25,0.075694444,6,97.27,4.2,0.6,0.05029163,5,17.28634567,0.998524473,-0.01361634,-0.028248588,1.004170142,4,307.9,0.032260479,49,2,0.967410134,-0.514734774,0.2655,-0.474330357,1.573
10/1/88,0,0.04109589,0.964059197,6,0.008495752,1.9275,-0.260162602,5,0.391,0.7,0.015406162,96,5.81,4,-0.013487057,-0.016620499,703,1.162601626,54.95,0.073611111,6,96.8375,4.2,-0.6,0.067500861,5,-0.241689516,1,-0.04244139,-0.028356964,1,4,296.15,0.031648075,49,2,0.935902988,-0.463195691,0.273,-0.608743571,1.239
11/1/88,0,0.013542409,0.954825462,5,-0.03460039,1.78275,-0.096491228,5,0.4482,0.3599,0.016783217,94.66666667,5.81,4,0.009247028,0.008264463,683,1.131782946,55.5,0.104166667,6,95.0775,4.2,0,0.04401892,5,-1.421259251,1,-0.071798963,-0.052974735,1,5,292.45,0.031531211,50,2,0.9802945,-0.665178571,0.2245,-0.611806099,1.029
12/1/88,0,-0.006056288,0.943531828,4,-0.038109021,1.6675,-0.052631579,5,0.4524,0.8297,0.01810585,95.33333333,6.46,4,0.064545663,0.005464481,668,1.182364729,55.8,0.118893678,6,93.6,3.8,0.5,0.015429616,4,-1.247525305,1,-0.063504823,-0.083921569,1.005163511,5,292.7,0.031037618,49,1,0.989281074,-0.990049751,0.077,-0.631852552,0.886
1/1/89,0,-0.000353482,0.943531828,4,-0.036005761,1.59375,-0.104347826,5,-0.0332,0.461,0.019471488,96,6.46,4,0.105769231,0.005449591,668.3333333,1.226980728,55.35,0.027037618,6,93.3625,3.8,-0.8,0.093559297,5,-3.224516887,1,-0.082413249,-0.149669846,1,4.5,290.9,0.031847667,48,0,0.972282373,-1.135064935,-0.024,-0.835526316,0.552
2/1/89,0,-0.001050788,0.943531828,4,-0.045130641,1.481,-0.118181818,5,-0.3311,-0.4714,0.016643551,96,6.46,3,0.080193237,0.044817927,666.3333333,1.169387755,54.4,-0.081295716,5,93.6725,3.8,-1.4,0.104542674,5,1.479083021,0.981259916,-0.073380172,-0.047058824,1.048317515,4.5,301.5,0.031662244,48,0,1,-1.330985915,-0.073,-0.814195038,0.3235
3/1/89,0,-0.001735509,0.943531828,4,-0.030201342,1.47325,-0.194444444,5,-0.1678,-0.134,0.016620499,88,4.5,3,-0.034219653,0.008064516,636,1.076604555,52.8,-0.158522727,5,95.6025,4.3,-2.2,0.084439704,5,3.072027952,0.989416706,0.015428339,0.052373159,1.109577222,4,317.2,0.031226797,48,0,0.997848306,-1.785425101,-0.144,-0.935598018,0.2065
4/1/89,0,-0.026315789,0.934627171,3,0.006937562,1.48425,-0.098901099,5,-0.457,0.1211,0.013793103,79.33333333,4.5,3,-0.095238095,0.030136986,599,1.120253165,51.85,-0.158522727,5,96.9,4.3,-3.7,0.109940137,6,3.523262938,1,0.064584213,-0.012779553,1.066436583,4,315,0.030013081,40,0,0.973964497,-1.150501672,-0.1195,-0.736150235,0.186
5/1/89,0,-0.027777778,0.926455567,2,0.014134276,1.53175,-0.13592233,5,-0.6596,-0.9069,0.009628611,68.66666667,4.5,3,-0.096881221,0.027247956,610.3333333,1.129175947,50.75,-0.154356061,5,98.44,4.3,-5,0.171063208,7,4.374110842,1,0.088955737,0.034262948,1.119930975,4,316.5,0.029094786,42,0,0.925228618,-1.286666667,-0.044,-1.310171198,-0.0135
6/1/89,0,-0.022222222,0.925434116,2,-0.024573721,1.69125,-0.138888889,5,-0.7519,-0.2662,0.004103967,65.33333333,14.12,3,-0.063839286,0.02739726,635.3333333,0.96,48.3,-0.193813131,4,100.2475,3.7,-5.8,0.144966153,7,-0.029623928,0.996910607,0.139055794,0.099756691,1.169974116,3,331.5,0.027652476,40,0,0.868961807,14.75,0.01,-1.201540436,-0.2325
7/1/89,0,-0.033592645,0.925434116,3,-0.061752988,1.859,-0.087378641,5,-0.3846,-1.1238,0,58.66666667,14.12,2,-0.087305122,0.010958904,676.3333333,0.991341991,46.6,-0.214015152,3,100.0675,3.7,-5.5,0.163411436,7,-0.896335023,1,0.16673829,0.042977744,1.172562554,2,339.2,0.025871431,42,0,0.839591178,-5.942307692,0.16,-1.732307692,-0.1975
8/1/89,0,-0.045582048,0.915219612,3,-0.069651741,1.877,-0.051546392,4,0.1235,0.586,0.005457026,58,14.12,1,-0.101619703,-0.002739726,690,1.03908046,45.5,-0.216031281,2,101.185,3.7,-5.2,0.21667936,8,-1.959504765,1,0.136057287,0.062748213,1.154443486,2.5,336,0.024221267,43,1,0.887681549,-0.840425532,0.121,-0.701863354,-0.071
9/1/89,0,-0.035465925,0.915219612,3,-0.072170044,1.818,0.045977011,4,-0.3902,-0.6823,0.004087193,58,11.86,0,-0.093132855,0.008264463,689,1.026785714,45.55,-0.250086115,2,100.06,3.9,-4.6,0.18408112,8,-1.538223408,0.960660386,0.075169932,0.122093023,1.165660052,2,335,0.023078257,43,2,0.891447015,-0.788659794,-0.028,0.263736264,0.1055
10/1/89,0,-0.006756757,0.915219612,3,-0.07726378,1.805,0.085365854,3,-0.2718,-0.5267,0.002721088,61.33333333,11.86,0,-0.090407938,0.028169014,660.3333333,1.125570776,46.4,-0.312135177,2,99.0575,3.9,-4.1,0.099211988,8,-1.422105749,0.79832651,0.111816019,0.2472103,1.253666954,1,350.55,0.022015625,38,3,0.850887574,-2.4,0.011,-1.43772242,-0.004
11/1/89,0,0.01482821,0.915219612,3,-0.071179691,1.7845,0.033707865,2,0.014,0.2403,0.006811989,64,11.86,0,-0.097731239,-0.00273224,656,1.190821256,46.8,-0.358730159,2,98.7625,3.9,-4.3,0.07946462,7,-1.330886149,0.775595924,0.104972376,0.159208262,1.162208801,0.5,351.4,0.020984503,46,4,0.841958042,-3.325581395,0.0815,-0.957792208,-0.068
12/1/89,0,0.009164223,0.915219612,3,-0.042673522,1.8485,0.032258065,1,-0.147,-0.025,0.009536785,64.66666667,25.73,0,-0.08686304,-0.008152174,653,1.148063781,47.1,-0.344877345,3,96.505,2.8,-3.8,0.111390654,7,-2.432581095,0.780306343,0.047098719,0.226027397,1.235547886,0.5,348.65,0.019634208,44,5,0.853684777,0.634920635,0.1015,-1.993630573,0.0715
1/1/90,0,0.004024881,0.915219612,3,-0.005838641,1.823,0.010638298,2,0.087,-0.384,0.010914052,67.33333333,25.73,0,0.008913043,-0.010840108,644.6666667,1.149882904,47.3,-0.251402918,2,95.04,2.8,-4,-0.04912159,6,-2.157080609,0.692895284,0.059300184,0.245901639,1.188477366,0.5,359.35,0.019009012,43,6,0.905648198,-0.610894942,0.1015,-2.718487395,0.2825
2/1/90,0,0.002939015,0.915219612,3,0.019786096,1.754,0,3,0.4767,0.7939,0.010854817,68,25.73,0,0.03421288,-0.021447721,613.6666667,1.268115942,48.15,-0.22362514,3,93.855,2.8,-3.5,-0.055655143,5,-2.395661554,0.748029044,0.066740823,0.179423868,1.159385113,1.5,357.4,0.018553655,43,7,0.918059299,-5.266666667,0.082,4.052083333,0.447
3/1/90,0,-0.01297765,0.915219612,2,0.031965903,1.6535,-0.076923077,4,-0.0568,0.2235,0.012211669,69.33333333,20.36,1,0.063921475,-0.034666667,595,1.269417476,49.5,-0.201681567,4,93.2175,2.9,-2.8,-0.026378347,4,-2.334700612,0.7838375,0.04425437,0.069206843,1.112459547,2.5,348.95,0.018776399,44,8,0.953054236,-0.756097561,0.027,4.07826087,0.5345
4/1/90,0,-0.016469746,0.915219612,3,0.042666667,1.50175,-0.056179775,5,-0.3554,-0.9475,0.012211669,66.66666667,20.36,1.5,-0.066095471,-0.037234043,569,1.300242131,49.95,-0.201681567,4,93.1975,2.9,-1.2,-0.028087907,4,-0.80061598,0.748618675,0.006419401,0.170711974,1.114791988,2,352.75,0.018365305,41,8,1,-0.650793651,0.006,-9.048780488,0.787
5/1/90,0,-0.017106201,0.924412666,2,0.055198285,1.574,0.02173913,5,-0.2252,-0.1646,0.01082544,61.33333333,20.36,1.5,-0.13152094,-0.050397878,550,1.2925,49.75,-0.143989259,3,93.2925,2.9,-0.6,0.044047516,4,-0.533044556,0.776145804,0.024285714,0.094761171,1.062032885,2,360.2,0.018099659,43,8,0.953114609,-0.5,0.036,-45.69230769,0.7855
6/1/90,0,-0.009081003,0.9217119,1,0.049409237,1.61975,0,5,-0.4206,-0.1376,0.009446694,47.33333333,11.43,2.5,-0.18836433,-0.058666667,540.3333333,1.220657277,49.35,-0.087844255,4,92.7325,2.5,-0.1,0.013073005,4,-0.043817968,0.757045753,0.030946384,0.064896755,1.07922272,3,359.85,0.017483814,37,7,0.932387497,-0.27184466,0.0625,1.692307692,0.5005
7/1/90,1,-0.026603499,0.920668058,1,0.031500267,1.689,0.010526316,5,-0.6657,-0.8629,0.009446694,33.33333333,11.43,3,-0.183992191,-0.051490515,540.3333333,1.179292929,47.9,-0.065128205,4,91.09,2.5,-0.6,0.082259633,5,-2.13229577,0.724404076,0.012517385,0.080206034,1.09715994,3.5,363.95,0.017077055,31,6,0.924517845,1.33,0.154,0.503667482,0.5175
8/1/90,1,-0.073626374,0.797494781,1,0.022024122,1.7605,0.086956522,6,-0.7828,-0.5683,0.004026846,14.66666667,11.43,3,-0.173623117,-0.054945055,538.3333333,1.058139535,46.35,-0.052820513,4,89.465,2.5,-0.9,-0.028111724,4,-2.263191519,0.621665609,0.052485228,0.165919283,1.158129176,3.5,378.4,0.015736859,33,6,0.98049213,5.34375,0.3195,1.546391753,0.925
9/1/90,1,-0.132943755,0.775292865,1,0.025296851,1.769,0.285714286,6,-1.2799,-1.0626,0,2,28.46,3,-0.205642168,-0.073770492,522,1.100490196,45.3,-0.081666667,4,87.71,1.7,-1.2,-0.099694064,4,-3.662343132,0.698209973,0.117521368,0.168023686,1.171492205,3.5,392.25,0.013637512,24,6,0.974839282,-34.9,0.3725,1.474315068,1.34
10/1/90,1,-0.224244631,0.680511182,1,0.025575448,1.84775,0.44047619,6,-1.8086,-1.5423,-0.00536193,-12,28.46,3,-0.259878788,-0.082191781,496.3333333,1.046116505,43.85,-0.005,3,85.74,1.7,-2.1,-0.081015719,4,-3.265523667,0.69501496,0.161941885,0.170681349,1.262806236,2.5,410.05,0.010918401,23,5,0.955109732,17.09090909,0.3685,0.294949495,1.3635
11/1/90,1,-0.265047136,0.680511182,1,0.009649568,1.975,0.404255319,5,-1.7297,-2.0432,-0.009370817,-20.66666667,28.46,2,-0.293762089,-0.101369863,484.6666667,0.987775061,42.25,-0.019444444,2,84.675,1.7,-2,-0.107992138,4,-0.348234004,0.720962862,0.223500697,0.342242019,1.314909091,1.5,438.75,0.007718201,20,4,0.91465307,4.34,0.3325,0.707401033,1.137
12/1/90,1,-0.28372434,0.680511182,1,-0.003070624,2.17475,0.427083333,4,-1.4633,-1.4033,-0.013368984,-25.33333333,71.13,1.5,-0.340004709,-0.120547945,474,0.972222222,41.05,-0.033333333,2,83.81,0.6,-2.1,-0.077649293,4,0.305883134,0.769334145,0.267713787,0.273743017,1.326545455,1.5,454.15,0.005103073,17,4,0.894147639,4.173333333,0.3275,2.40952381,1.212
1/1/91,1,-0.25758143,0.680511182,2,-0.003623188,2.32425,0.46875,3,-1.5951,-1.6138,-0.017379679,-28,71.13,1.5,-0.426847662,-0.136986301,452.6666667,0.962121212,40,-0.126811594,2,82.8325,0.6,-1.7,-0.034311386,4,1.807763396,0.903620873,0.230425824,0.218144044,1.279272727,2,456.5,0.001927867,14,4,0.887497229,0.716738197,0.394,1.645528455,1.5295
2/1/91,1,-0.19849743,0.680511182,3,-0.026167265,2.30275,0.24,3,-1.4044,-1.5524,-0.018716578,-28.66666667,71.13,0.5,-0.444324324,-0.139726027,449,0.98245614,39.3,-0.16252588,2,83.0325,0.6,-1,0.137989831,4,0.981219749,0.956074514,0.220277411,0.351011863,1.408,1,471.15,-0.001618494,16,5,0.890379073,-0.167487685,0.369,0.434817814,1.6995
3/1/91,1,-0.052653749,0.680511182,4,-0.05387714,2.218,0.074074074,3,-0.7661,-1.4834,-0.018766756,-29.33333333,86.38,0,-0.409990999,-0.149171271,463.3333333,0.972477064,40.05,-0.193926846,2,85.3,-0.9,-0.3,0.226008822,4,-0.364843745,0.94704361,0.255895475,0.458181818,1.410978184,0.5,493.4,-0.005821552,19,6,0.893482598,-0.09439528,0.3225,0.47266436,1.95
4/1/91,0,0.125762553,0.680511182,5,-0.064339152,2.109,-0.107438017,2,-0.0864,-0.2179,-0.010781671,-15.33333333,86.38,1,-0.277588467,-0.165745856,499,1.164141414,41.75,-0.237405107,2,87.405,-0.9,-0.3,0.234703947,5,-1.675271098,0.975485049,0.181457762,0.291637871,1.315270936,1,484.2,-0.009392699,24,6,0.905833145,0.012562814,0.355,0.814352574,2.227
5/1/91,0,0.2224963,0.680511182,5,-0.061871227,1.9485,-0.242424242,1,0.3212,-0.3346,-0.006756757,1.333333333,86.38,2,-0.182741117,-0.167597765,510.6666667,1.310991957,43.65,-0.257246377,3,90.1925,-0.9,0.5,0.209825585,6,-4.132336802,1,0.03676261,0.244897959,1.225069252,2,454.6,-0.012118248,35,6,0.911033235,0.325842697,0.3785,1.385080645,2.346
6/1/91,0,0.2395087,0.680511182,6,-0.036447639,1.8725,-0.306569343,1,0.089,0.1287,-0.001355014,24,60.18,3,-0.132784959,-0.164305949,513.6666667,1.574123989,47.4,-0.290289855,3,93.1825,-0.5,1.2,0.123977954,6,-2.19427733,0.936884672,-0.04185022,0.184903047,1.165531335,3,434.9,-0.013488652,37,7,0.93002487,-0.103092784,0.351,0.769553073,2.45
7/1/91,0,0.226928896,0.697550586,7,-0.01974026,1.801,-0.368794326,2,-0.3572,-0.1579,0.002721088,39.33333333,60.18,4,-0.099880383,-0.16,514.6666667,1.421994885,50.45,-0.217826087,4,93.5525,-0.5,2,0.127584101,7,0.306973237,0.993116467,-0.05554005,0.139645777,1.072435897,4,423.15,-0.014122931,38,8,0.920981234,0.025,0.379,0.518746159,2.5025
8/1/91,0,0.218549581,0.697550586,6,-0.021074816,1.77775,-0.274193548,2,-0.1468,-0.4881,0.004087193,49.33333333,60.18,5,-0.115062762,-0.154069767,517.6666667,1.541025641,51.75,-0.245603865,5,94.04,-0.5,2.5,0.077260468,7,0.429062138,0.986371255,-0.08173207,0.102564103,1.089987326,5,424.35,-0.013242881,40,7,0.888686754,0.414201183,0.444,0.316027088,2.4015
9/1/91,0,0.102267675,0.711395101,6,-0.031931879,1.84375,-0.224137931,2,-0.1806,0.4053,0.009562842,54.66666667,19.18,6,-0.074454829,-0.14159292,508,1.322440087,53.9,-0.204968944,6,93.2275,-0.1,2.6,0.033686904,7,2.561705788,0.970594457,-0.132707435,0.076045627,1.014943216,5.5,427.35,-0.012225965,44,6,0.863989788,0.755700326,0.5085,0.029605263,2.2615
10/1/91,0,0.014172572,0.749733759,5,-0.039445629,1.918,-0.12962963,2,-0.6281,-0.6815,0.006811989,50.66666667,19.18,7,-0.020635441,-0.137313433,512.3333333,1.432098765,54,-0.306418219,6,91.705,-0.1,4.2,0.045584121,6,0.833873321,1,-0.125193598,-0.005878895,1.010759115,6,426.5,-0.01065436,41,6,0.904023267,0.784119107,0.629,0.072656922,2.343
11/1/91,0,-0.070217918,0.787913341,4,-0.039142091,2.00075,-0.03,2,-0.7722,-0.631,0.005442177,49.33333333,19.18,8,0.038000685,-0.125,528.6666667,1.25,51.3,-0.286216199,6,90.38,-0.1,5,-0.037477875,5,-0.879797256,0.913644618,-0.045904343,-0.015486726,1.063956964,7,436.7,-0.009484711,39,6,0.896560107,1.536723164,0.8085,0.230769231,2.7035
12/1/91,0,-0.10982659,0.777651083,3,-0.058071391,2.1825,-1.89E-15,2,-0.5902,-1.1114,0.001356852,47.33333333,32.94,8,0.113806636,-0.115264798,552.3333333,1.275773196,48.15,-0.20685112,5,87.89,1.2,5.7,0.123747171,5,-0.331350601,1,0.036494253,0.001644737,1.092050209,7.5,450.8,-0.008430412,39,6,0.814270086,1.215517241,0.8345,0.081689029,2.8265
