Date,ACM US Equity,CX US Equity,GVA US Equity,CBI US Equity,VMC US Equity,FLR US Equity,WMT US Equity,BBY US Equity,TSN US Equity,XLP US Equity,S5CONS Index,BA US Equity,LMT US Equity,NOC US Equity,RTN US Equity,OSK US Equity,UTX US Equity,GD US Equity,S5AERO Index,PPA US Equity,XAR US Equity,ITA US Equity,DFI Index,SCTY US Equity,RUN US Equity,SPWR US Equity,REGI US Equity,XOM US Equity,CNX US Equity,SXC US Equity,WLB US Equity,HNRG US Equity,CLD US Equity,S5ENRS Index,RGR US Equity,SWHC US Equity,GILD US Equity,MRK US Equity,PFE US Equity,HCA US Equity,ANTM US Equity,CYH US Equity,AET US Equity,UNH US Equity,CI US Equity,IHF US Equity,XLV US Equity,IYH US Equity,IHE US Equity,PJP US Equity,XBI US Equity,HUM US Equity,S5HLTH Index,MSFT US Equity,AAPL US Equity,ORCL US Equity,CAT US Equity,GE US Equity,ETH US Equity,COH US Equity,BID US Equity,MOV US Equity,RACE US Equity,TIF US Equity,SPGLGUP Index,SPX Index,NDX Index,TYZ6 Comdty,SPY US Equity,IAU US Equity,MXNUSD Curncy,X US Equity,STLD US Equity,AA US Equity,LZB US Equity,WU US Equity,MGI US Equity,GEO US Equity,CXW US Equity,FCAU US Equity,F US Equity,GM US Equity,TSLA US Equity,EWW US Equity
6/19/15,34.51,9.21,37.02,52.91,88.62,54.41,70.12,33.16,42.51,47.17,500.68,139.7,184.41,161.49,97.11,44.68,111.15,140.59,730.86,35.86,57.43,121.32,3048.58,57.51,NA,31.66,11.89,81.55,23.41,13.47,22.16,8.2,4.64,558.01,55.61,16.18,116.88,55.69,32.74,84.4,161.14,46.52,122.41,117.72,155.22,141.59,74.26,157.3,173.92,75.12,83.71,200.39,875.53,44.58,123.39,40.64,83.08,26.18,25.64,34.22,46.27,27.56,NA,89.78,2193,2109.99,4513.42,NA,205.3,11.6,0.07,22.72,20.56,35.21,26.44,20.43,9.96,32.26,30.25,9.91,14.01,34.02,262.51,58.84
6/22/15,35.15,9.3,37.01,53.72,89.16,54.77,70.17,33.13,42.72,47.36,502.14,140.25,185.32,161.9,97.16,45.07,111.53,140.86,732.47,35.88,57.57,121.72,3058.47,57.7,NA,31.69,11.87,81.51,23.68,13.48,21.89,8.49,4.54,563.5,55.26,16.77,118.53,56.45,32.87,84.51,166.97,46.54,126.34,117.65,162.55,142.66,74.84,158.51,175.93,76.25,86.11,188.13,882.21,44.7,124.38,40.54,83.79,26.35,25.76,34.44,46.35,27.25,NA,90.55,2231.71,2122.85,4544.04,NA,206.35,11.45,0.07,22.21,20.89,34.71,26.45,20.59,10,31.86,29.84,10.16,14.03,34.09,259.79,59.2
6/23/15,35.36,9.3,36.9,53.5,88.5,54.84,69.96,33.09,43.54,47.15,499.83,139.03,184.9,160.83,96.88,44.72,111.48,140.86,729.45,35.87,57.68,121.73,3061.01,58.1,NA,32.17,12.17,81.42,23.83,13.66,22.73,8.52,4.65,565.27,55.22,16.77,119.23,56.64,33.05,83.96,165.96,46.31,126.48,120.08,164.7,142.7,74.99,158.75,176.26,76.66,85.99,188.06,883.96,44.39,123.81,40.76,83.96,26.48,25.92,34.53,46.64,28,NA,91.42,2229.48,2124.2,4548.74,NA,206.5,11.39,0.06,22.5,21.48,34.65,26.43,20.55,10.12,31.85,29.71,10.3,14.18,34.2,267.67,59.22
6/24/15,34.66,9.08,36.32,52.48,87.08,54.4,69.78,32.2,44.48,46.94,497.66,137.65,183.48,159.69,95.87,44.43,110.26,141.01,723.88,35.51,57.11,120.59,3037.67,57.01,NA,31.5,11.88,81.04,23.34,13.47,22.18,8.35,4.72,561.72,55.23,16.73,119.03,55.88,32.79,83.37,163.98,45.5,125.8,116.59,165.7,140.65,74.23,157.11,174.25,76.08,84.13,182.48,875.37,44.13,124.86,40.26,83.7,26.2,25.79,34.4,46.3,27.13,NA,90.8,2219.07,2108.58,4524.6,NA,205,11.35,0.06,22.01,21.43,34.65,26.41,20.28,9.67,31.63,29.73,10.1,14.38,33.12,265.17,58.8
6/25/15,34.37,9.14,35.89,51.45,85.93,53.5,69.27,32.1,44.12,46.85,496.68,137.12,183.31,158.64,94.84,43.34,109.62,139.66,719.31,35.37,57,120.09,3033.8,56.36,NA,30.96,11.99,80.33,22.7,13.13,21.77,8.05,4.76,555.98,55.1,16.71,117.3,55.56,32.59,90.72,166.29,51.4,130.83,119.68,169.72,145.13,74.65,158.01,175.23,75.92,83.42,195.49,879.52,44.14,124.27,40.12,82.32,25.99,25.64,34.03,46.45,27.49,NA,90.82,2216.25,2102.31,4514.01,NA,204.37,11.33,0.06,21.64,21.29,34.14,26.26,20.02,9.71,31.41,29.79,10.04,14.32,32.69,268.79,58.36
6/26/15,34.23,9.13,36.24,52.1,85.83,53.4,69.53,32.23,43.08,46.95,497.52,137.15,182,158.28,94.4,43.23,109.83,141.22,719.52,35.3,56.89,120.07,3025.49,55.86,NA,30.17,11.7,80.26,22.32,13.09,21.37,8.12,4.82,557.32,55.46,16.8,116.58,56.12,32.49,91.84,160.77,52.71,128.31,120.58,168.01,144.67,74.54,157.81,173.24,75.36,82.89,193.93,878.2,43.76,123.54,40.06,82.42,26.04,26.32,34.42,46.42,27.96,NA,91.5,2221.03,2101.49,4484.28,NA,204.33,11.35,0.06,21.21,21.32,34.5,26.52,19.77,9.78,31.47,30.03,10.17,14.28,32.39,267.09,58.37
6/29/15,32.97,8.68,35.12,49.14,83.52,51.85,68.85,31.06,42.44,46.22,490.01,133.54,178.99,155.26,93.24,41.91,107.9,137.44,705.31,34.59,55.76,117.68,2961.11,53.27,NA,28.73,11.46,79.26,21.96,12.76,21.64,8.19,5.13,547.54,54.55,16.48,112.64,54.97,32.18,90.61,159.18,51.9,125.58,118.57,164.62,142.18,72.71,154.11,168.93,73.29,80.12,191.35,857.64,42.9,121.37,39.5,80.97,25.6,25.69,33.35,44.88,26.81,NA,88.49,2161.34,2057.64,4379.87,NA,200.05,11.39,0.06,20.52,20.66,33.5,25.93,19.53,9.1,30.91,29.67,9.48,13.93,31.3,262.02,56.92
6/30/15,33.08,8.81,34.95,49.55,83.3,51.88,68.38,30.94,42.13,46.14,489.27,133.53,179.36,155.21,93,41.43,107.32,137.97,704.43,34.58,55.86,117.7,2954.98,53.55,NA,28.41,11.56,79.63,21.67,12.33,20.78,8.04,4.66,551.11,55.75,16.59,114.22,54.63,32.12,90.72,160.24,51.83,125.75,119.36,161.95,142.52,72.97,154.87,171.07,74.09,83.64,189.74,861.19,42.69,122.25,39.38,80.52,25.54,25.51,32.98,44.96,26.49,NA,89.13,2150.08,2063.11,4396.76,NA,200.47,11.34,0.06,20.25,20.03,32.91,25.86,19.5,9.19,30.8,29.69,9.48,13.92,31.4,268.26,57.11
7/1/15,33.1,8.71,35.17,49.68,84.68,51.81,69.29,31.76,42.45,46.74,495.1,135.47,181.55,156.65,93.64,40.35,107.22,139.41,710.31,34.82,56.03,118.64,2974.11,52.4,NA,27.9,11.73,78.83,20.86,12.42,19.59,8.16,4.22,543.91,56.37,16.66,113.18,55.27,32.27,90.87,161.29,51.86,127.17,120.71,161.99,143.47,73.75,156.21,172.07,74.17,82.64,191.59,868.59,42.98,123.39,39.32,79.69,25.62,25.37,33.48,45.07,26.46,NA,91.05,2182.36,2077.42,4429.23,NA,202.08,11.3,0.06,20.14,20.17,32.67,26.14,19.56,8.97,31.11,29.79,9.55,13.9,31.12,269.15,56.75
7/2/15,32.74,8.81,35.14,49.4,84.73,51.79,69.27,31.79,42.42,46.7,494.86,134.97,180.71,156.06,92.89,40.74,106,139.39,706.34,34.65,55.71,117.73,2953.26,52.27,NA,27.49,11.84,79.57,21.72,12,19.3,8.26,4.16,546.28,55.19,16.48,112.23,55.34,31.96,90.5,159.26,51.57,123.83,119.17,161.24,141.98,73.41,155.62,171.81,74.31,81.88,185.99,865.84,42.93,123.24,39.44,80.1,25.74,25.37,33.35,44.67,27.05,NA,91.29,2188.28,2076.78,4433.39,NA,201.89,11.27,0.06,19.42,19.78,32.76,25.79,18.21,8.77,31.32,29.88,9.33,13.79,31.3,280.02,57.66
7/6/15,32.31,8.58,35.14,47.14,85.2,50.85,69.92,31.63,42.07,46.66,494.71,135.27,181.38,155.82,94.04,40.41,105.8,139.58,706.1,34.58,55.57,117.56,2952.99,51.75,NA,26.83,11.88,78.99,21.33,11.86,17.62,8.04,4.08,539.38,55.18,16.51,112.84,55.22,31.85,92.1,157.76,51.94,115.86,119.51,160.01,141.16,73.38,155.56,172.43,74.73,83,187.44,864.84,42.92,122.81,39.38,78.93,25.29,25.28,32.49,43.93,26.36,NA,90.21,2160.21,2068.76,4418.66,NA,201.32,11.3,0.06,19.32,19.41,32.55,25.89,18.18,8.71,31.73,30.14,9.17,13.72,30.76,279.72,57.04
7/7/15,32.55,8.63,35.15,47.13,85.8,51.41,71.14,32.07,42.59,47.62,504.59,137.8,183.47,157.91,95.21,39.94,106.51,139.88,712.56,34.72,55.72,118.13,2957.16,53.21,NA,26.99,11.64,79.31,20.51,11.95,17.33,7.85,4.06,544.15,55.26,16.58,112.32,55.64,32.31,92.45,156.52,51.57,113.79,118.09,154.39,140.44,73.73,156.06,174.18,76.08,83.28,185.59,868.46,42.84,122.5,39.39,79.73,25.44,25.68,32.55,44.17,25.89,NA,91.76,2134.3,2081.34,4429.06,NA,202.58,11.18,0.06,19.63,19.51,32.64,25.91,18.32,8.62,32.15,30.38,9.21,13.77,30.96,267.88,57.18
7/8/15,31.21,8.37,34.46,44.42,84.75,49.35,70.43,31.81,42.12,47.08,499.31,136.61,183.36,157.2,95.27,39.21,105.14,138.52,705.23,34.33,54.9,116.74,2922.7,51.48,NA,26.02,11.25,78.45,19.96,11.55,17.01,7.95,3.94,533.49,55.41,16.45,110.18,55.03,32.04,91.04,155.6,50.39,111.16,116.21,150.4,138.19,72.47,153.52,170.46,74.44,80.2,184.36,854.42,42.78,119.46,39.01,78.1,24.88,25.66,31.35,43,25.55,NA,87.63,2109.3,2046.68,4351.58,NA,199.18,11.21,0.06,18.81,18.98,30.99,25.93,18.08,8.53,31.34,30.3,8.89,13.33,29.38,254.96,56.34
7/9/15,30.98,8.47,34.3,45.03,85.27,49.47,70.16,31.95,42.16,47.12,499.56,137.46,185.37,159.18,95.87,38.96,105.38,140.1,709.45,34.53,55.11,117.23,2934.74,51.98,NA,25.98,11.23,78.1,20.18,11.73,17.03,8.03,3.92,535.53,54.82,16.26,110.59,55.06,32.43,91.64,154.81,50.69,111.16,116.76,156.52,139.09,72.86,154.26,172.28,75.46,81.88,184.66,858.75,43.05,117.03,39.41,77.55,25.01,27.44,31.52,42.89,25.7,NA,88.39,2134.23,2051.31,4352.03,NA,199.54,11.23,0.06,18.59,18.74,31.25,25.99,18.14,8.69,31.11,30.06,9.1,13.29,29.21,257.92,56.68
7/10/15,31.01,8.66,34.47,45.99,89.68,49.66,70.49,32.2,42.47,47.68,504.86,139.08,187.36,161.81,95.95,39.1,106.6,142.26,716.76,34.84,55.75,118.56,2967.6,53,NA,26.29,11.31,78.69,19.57,11.39,16.36,8.18,3.95,538.25,55.73,16.44,110.97,55.6,32.91,92.97,155.93,50.83,113.07,119.51,157.17,141.18,73.84,156.36,174.93,76.47,83.75,185.74,870.21,43.13,120.16,39.59,77.98,25.25,27.22,31.81,43.17,26.15,NA,89.28,2183.07,2076.62,4420.15,NA,202.06,11.24,0.06,18.59,18.97,31.37,26.84,18.25,8.5,31.94,30.52,9.44,13.43,29.58,259.15,57.41
7/13/15,31.95,8.74,34.59,45.77,89.75,50.37,71.22,32.6,43.2,48.12,509.87,141.14,190.92,163.7,97.7,40.76,107.95,142.39,725.87,35.25,56.3,119.79,3005.44,53.39,NA,26.98,11.53,78.88,19.84,11.81,17.53,8.09,4.3,541.64,56.76,16.53,111.76,55.53,33.35,94.81,152.73,51.58,112.49,119.8,155.01,141.51,74.47,157.72,178.51,77.24,85.93,183.61,877.3,44.03,122.48,40.02,79.4,25.44,28.68,31.77,43.76,27.26,NA,90.57,2205.05,2099.6,4494.47,NA,204.29,11.2,0.06,19.53,19.38,31.93,26.64,18.31,8.6,32.42,30.59,9.52,13.58,29.84,262.16,57.62
7/14/15,32.32,8.75,34.34,47.73,89.31,50.81,71.14,32.81,43.51,48.2,510.75,142.23,192.05,164.86,97.74,40.81,107.88,143.11,728.66,35.44,56.7,120.57,3032.42,54.26,NA,28.03,11.32,79.54,19.96,11.78,18.03,8,4.21,546.16,56.67,16.52,114.5,55.83,33.6,94.72,156.17,52.06,114.45,122.29,155.91,142.91,75.21,159.38,179.86,78.29,87.76,184.64,885.92,44.11,122.43,40,80.18,25.62,28.99,31.86,43.93,27.14,NA,90.62,2213.25,2108.95,4523.47,NA,205.17,11.17,0.06,19.56,19.34,31.78,26.55,18.39,8.75,33.41,30.95,9.48,13.74,29.93,265.65,57.97
7/15/15,31.74,8.63,33.61,47.59,88.36,49.55,71,32.66,42.93,48.07,509.09,141.4,192.39,164.96,96.66,40.06,107.63,143.38,726.35,35.32,56.38,119.93,3014.84,52.54,NA,27.17,11.01,79.21,18.87,11.36,17.22,7.8,4,537.33,56.41,16.41,114.53,55.86,33.51,94.12,155.81,51.37,114.18,123.13,156.03,142.52,75.31,159.43,179.2,78.06,87.84,185.97,886.65,44.25,123.61,40.01,79.89,25.73,29.45,31.05,43.45,26.76,NA,90.96,2197.9,2107.4,4528.36,NA,205.1,11.1,0.06,18.19,19.07,31.19,26.12,18.19,8.89,33.31,30.92,9.68,13.68,29.61,263.14,57.58
7/16/15,31.7,8.61,34.23,48.42,90.02,49.67,71.17,33.12,42.94,48.57,514.74,142.94,194.53,166.2,97.7,40.23,107.64,144.55,730.28,35.52,56.82,120.85,3033.92,52.8,NA,27.01,10.98,79.35,18.14,11.37,17.29,7.73,3.97,537.62,56.81,16.77,115.95,56.44,33.62,93.74,153.85,50.2,111.64,122.22,154.25,142.01,75.67,160.26,180.22,78.76,89.29,184.92,891.16,45.12,125.25,40.18,80.25,25.99,29.16,30.78,43.37,26.86,NA,91.26,2210.67,2124.29,4594.9,NA,206.75,11.06,0.06,17.69,18.92,31.02,26.64,18.48,8.92,33.57,31.19,9.93,13.51,28.84,266.68,57.76
7/17/15,31.19,8.66,34.29,48.01,90.98,49.2,70.75,31.2,42.43,48.54,514.33,141.35,194.1,165.35,97.09,39.89,107.14,144.75,729.77,35.46,56.65,120.42,3020.2,52.15,NA,26.72,11.01,79.06,17.15,11.27,17,7.58,3.58,531.86,56.81,16.35,115.38,56.44,33.59,93.24,154.82,49.9,111.65,121.17,153.37,141.66,75.5,160.11,180.06,78.7,89.88,185.93,889.61,45.08,126.33,39.63,79.67,26.18,28.54,30.35,43,26.33,NA,90.18,2207.8,2126.64,4661.6,NA,206.93,10.95,0.06,17.48,18.54,30.96,25.99,18.42,8.72,33.67,31.05,10.1,13.62,28.87,274.66,57.33
7/20/15,31.2,8.66,34.27,48.13,93.32,48.8,70.47,31.19,42.3,48.63,515.48,141.23,197.91,166.17,96.97,39.78,106.89,145.1,732.69,35.4,56.44,120.4,3010.44,55.77,NA,26.32,10.94,78.25,16.6,10.82,16.46,7.23,3.41,525.01,57.14,16.48,115.32,56.61,33.76,93.17,152.87,49.66,110.35,119.99,152.89,140.69,75.74,160.4,179.94,78.83,89.83,184.66,892.26,45.37,128.72,39.17,78.8,26.08,28.15,30.23,43.14,25.83,NA,91.27,2213.3,2128.28,4679.68,NA,207.03,10.65,0.06,17.4,18.16,30.1,25.62,18.42,8.51,34.13,31.49,10.1,13.51,28.73,282.26,57.3
7/21/15,31.44,8.51,34.57,48.47,92.8,48.74,70.12,31.06,42.04,48.51,513.73,139.58,196,163.18,95.11,39.26,99.37,142.45,715.07,34.75,55.4,117.78,2961.53,56.2,NA,25.98,10.65,78.15,17.49,11.84,17.06,7.38,3.51,525.51,55.6,16.35,114.91,56.29,33.66,92.28,152.08,48.38,110.3,118.24,151.25,139.72,75.41,159.8,179.01,78.59,88.32,184.35,888.86,45.72,127.44,38.81,78.77,25.81,27.98,29.89,42.62,26.16,NA,91.17,2214.65,2119.21,4674.41,NA,206.21,10.62,0.06,17.38,18.75,30.19,25.38,18.32,8.51,33.8,31.05,10.13,13.46,28.63,266.77,57.25
7/22/15,31.56,8.52,34.11,47.3,93.18,48.49,70.53,31.35,42.62,48.62,514.59,140.99,195.65,162.7,94.28,38.61,98.25,141.41,712.46,34.54,54.68,116.68,2943.59,55.36,NA,25.68,10.76,78.28,17.33,11.58,16.93,7.06,3.32,522.13,55.02,16.42,114.58,55.78,33.41,93.27,151.41,48.6,112.6,118,151.03,140.3,75.58,159.94,179.58,78.69,88.71,184.6,890.37,44.03,122.05,38.66,76.41,25.59,28.38,29.59,42.65,26.44,NA,92.01,2207.96,2114.15,4623.24,NA,205.84,10.56,0.06,16.88,18.99,29.48,25.55,18.33,8.34,33.87,31.25,10.12,13.37,28.54,267.87,55.91
7/23/15,31.05,8.34,32.87,46.3,91.2,47.65,69.9,31.18,42.62,48.43,512.38,140.65,195.69,161.93,100.32,37.99,97.85,141,713.25,34.6,54.67,116.73,2945.15,53.67,NA,25.63,10.63,77.66,17.78,11.69,16.3,6.99,3.01,520.56,54.86,16.27,114.79,55.72,33.32,93.32,151.52,48.48,110.79,116.75,154.32,140.02,75.3,159.67,178.97,78.31,87.87,183.24,887.4,44.59,121.99,38.25,73.66,25.24,27.61,29.54,42.34,25.37,NA,92.47,2213.57,2102.15,4602.83,NA,204.69,10.52,0.06,16.66,18.93,29.39,24.79,18.13,8.27,33.49,31.07,10.14,13.55,29.67,267.2,55.96
7/24/15,30.19,7.72,32.73,48.32,89.11,47.04,69,30.8,42.38,48.16,509.62,138.67,193.97,161.25,100.99,37.19,96.08,138.87,703.91,34.11,53.78,115.01,2904.7,54.62,NA,25.45,10.31,76.51,17.58,11.4,13.8,6.9,3.19,510.24,55.29,15.81,110.08,55.09,32.82,92.83,147.27,47.91,108.77,115.39,145.68,137.87,73.42,155.58,175.99,76.12,84.68,180.3,865.1,44.42,121.34,38.25,72.91,24.75,27.67,29.04,41.5,24.87,NA,90.53,2186.82,2079.65,4557.38,NA,202.56,10.62,0.06,15.96,18.25,28.95,24.52,17.89,8.13,33.34,30.95,9.89,13.35,29.26,265.41,54.99
7/27/15,29.55,7.53,32.71,47.51,87.58,46.81,68.81,30.42,42.16,48.13,509.27,135.76,194.09,159.06,101.42,36.32,95.65,138.67,697.73,33.71,53.1,113.74,2869.69,54.69,NA,25.11,10.28,75.86,17.29,11.49,13.46,7.08,3.27,503.33,55.52,15.84,107.84,54.68,32.89,92.03,147.9,47.44,108.99,115.33,145.86,136.95,73.35,155.36,175.05,75.86,83.48,182.43,863.82,43.85,119.66,37.77,72.16,24.94,26.8,29.3,40.97,24.54,NA,88.18,2153.68,2067.64,4519.09,NA,201.38,10.58,0.06,16.5,18.41,28.39,24.15,17.61,8.05,33.28,31,9.4,13.49,29.25,253.01,54.32
7/28/15,30.14,8.04,33.45,50.28,88.48,48.07,69.51,30.49,42.87,48.67,514.73,136.51,196.47,159.82,101.95,37.7,95.75,140.5,708.12,34.21,53.8,115.2,2898.94,56.03,NA,25.66,10.39,78.94,17.69,11.81,13.99,7.37,3.51,518.36,56.92,16.08,110.31,55.19,33.86,92.29,150.53,48.14,111.05,118.89,145.83,138.54,74.68,158.17,178.28,77.21,85.86,183.04,879.77,43.84,120.25,38.53,74.52,25.09,27.14,29.43,40.85,24.02,NA,89.32,2178.24,2093.25,4560.23,NA,203.86,10.58,0.06,17.41,19.4,29.13,24.04,17.88,7.81,33.5,30.92,9.74,13.75,29.5,264.82,54.85
7/29/15,30.67,8.18,34.09,51.91,90.43,49.32,69.63,30.48,43.3,48.84,516.46,138.75,200.83,169.7,106.14,38.17,96.13,146.02,721.34,34.88,54.73,117.3,2952.94,58.05,NA,28.24,10.42,79.57,16.62,11.97,15.45,7.07,3.23,525,56.5,16,112.89,56.17,34.25,93.56,151.58,48.88,111.34,118.89,145.37,138.88,74.8,158.29,177.19,76.78,83.97,182.93,881.83,44.76,119.87,39.03,74.09,25.24,29.6,29.97,41.48,24.2,NA,91.64,2200.75,2108.57,4581.6,NA,205.26,10.6,0.06,19.68,19.97,29.98,24.41,18.26,7.93,33.93,31.52,9.48,14.25,30.1,263.82,55.18
7/30/15,30.78,8,33.73,52.63,90.81,49.82,69.56,30.48,43.85,48.67,514.66,137.66,199.21,171.63,106.77,35.24,97.45,146.33,721.01,34.78,54.2,116.72,2939.14,59.58,NA,28.39,10.35,79.45,16.79,11.71,15.99,7.14,3.25,521.6,58.37,16.07,115.02,56.15,34.23,92.96,151.21,48.89,112.87,117.95,143.86,138.54,74.69,158.3,176.22,76.74,83.71,182.22,880.28,45.33,119.27,38.89,75.06,25.1,29.58,29.83,41.1,24.76,NA,92.24,2194.28,2108.63,4598.59,NA,205.31,10.51,0.06,19.73,19.74,29.45,24.92,18.24,7.88,33.6,31.27,10.17,14.15,30.06,266.79,55.08
7/31/15,30.83,8.17,33.48,52.62,90.34,45.76,69.39,30.64,43.82,48.77,515.2,138.78,199.81,169.28,106.04,35.72,97.05,145.19,719.51,34.7,54.03,116.61,2928.45,58,NA,27.03,10.2,75.81,16.47,11.66,15.59,6.82,3.18,508.05,58.24,16.22,114.98,56.57,34.54,93.01,150.6,48.16,111.7,118.77,144.02,139.56,75.13,159.22,177.71,77.23,84.7,180.62,884.71,45.16,118.23,39.18,75.33,25.09,29.4,29.73,41.57,24.71,NA,92.92,2220.9,2103.84,4588.91,NA,205,10.58,0.06,19.12,19.37,29.13,24.94,19.41,10.2,34.04,31.57,10.31,13.89,29.68,266.15,56.34
8/3/15,30.6,8.07,32.98,51.67,88.99,46.09,69.58,30.34,39.49,48.84,516.77,138.32,200.48,168.45,105.85,35.19,96.19,144.94,716.64,34.5,53.79,115.94,2918.43,57.92,NA,26.5,10.2,74.71,15.21,11.4,13.75,6.2,2.91,497.85,55.59,15.57,116.68,56.66,34.63,92.88,149.15,48.01,112.51,118.27,143.32,139.46,75.07,159.11,177.32,77.16,84.47,180.93,884.77,45.26,115.44,38.95,74.02,24.86,28.96,29,40.41,23.85,NA,91.29,2207.3,2098.04,4580.46,NA,204.31,10.49,0.06,19.43,19.79,28.45,24.42,19.39,10.48,34.14,31.77,10.53,14,29.84,259.99,56.33
8/4/15,30.69,7.88,33.23,51.85,95.33,45.56,69.65,30.33,41.09,48.84,516.57,138.17,202.16,168.41,105.79,34.94,95.81,144.89,716.32,34.48,53.86,116.12,2910.57,59,14,26.72,10.14,73.86,14.41,11.61,13.62,6.17,2.66,495.55,57.79,15.79,115.97,56.32,34.59,94.04,148.88,48.72,113.9,118.22,143.85,139.99,75.03,158.98,176.2,76.88,84.58,180.86,884.21,45.97,111.73,38.9,73.39,24.89,29.03,29.93,40.34,24.04,NA,92.04,2212.89,2093.32,4567.47,NA,203.91,10.52,0.06,19.25,20.16,28.71,24.53,19.35,10.36,31.98,31.19,10.57,13.97,29.69,266.28,56.43
8/5/15,30.53,7.71,33.39,51.58,96.7,46.22,71.35,30.36,40.91,49.27,520.94,140.42,202.06,169.94,106.94,35.28,95.65,145.89,720.47,34.84,54.18,116.91,2927.55,60.17,10.77,27.57,10,73.86,13.85,11.55,12.26,6.19,2.53,491.84,60.89,16.64,115.77,56.71,34.58,92.26,151.27,46.77,116.75,121.24,147.51,141.56,75.66,160.22,176.61,77.46,84.98,184.05,890.53,46.01,112.48,38.88,73.66,25.09,29.55,30.24,41.69,24.39,NA,92.07,2232.85,2099.84,4602.24,NA,204.58,10.48,0.06,19.51,20.61,28.89,24.53,19.5,10.15,31.47,30.8,10.57,13.87,29.77,270.13,55.7
8/6/15,30.44,7.93,33.43,51.27,94.58,47.04,70.65,29.52,41.57,48.9,517.2,139.33,201.9,169.15,106.34,35.93,95.76,145.53,719.1,34.8,54.12,117.07,2935.64,55.34,8.77,26.09,9.97,74.74,14.25,11.77,12.38,6.33,2.98,499.63,64.09,16.51,112.49,56.06,33.95,91.38,148.82,46.8,115.09,119.4,146.76,139.86,74.01,156.73,172.29,75.33,80.67,183.04,871.9,45.08,112.72,38.57,74.21,25.02,29.13,30.08,40.26,23.73,NA,90.55,2220.68,2083.56,4528.51,NA,202.9,10.52,0.06,20.28,20.55,29.34,24.26,19.54,10.26,30.98,30.3,10.59,13.89,30.01,246.13,55.78
8/7/15,30.26,8.19,32.93,51.76,93.8,46.45,69.16,29.19,41.35,48.63,513.97,137.97,201.73,168.93,105.77,36.13,95.09,145.79,716.13,34.65,53.87,116.47,2959.79,52.25,10.14,25.09,9.77,73.53,13.12,11.11,11.25,6.23,2.61,490.35,61.27,16.41,111.65,55.62,33.97,91.46,149,46.56,115.08,119.18,145.81,139.09,73.88,156.34,172.13,75.02,78.65,182.58,869.83,45.19,113.1,38.8,74.05,24.79,29.42,31.52,37.26,23.91,NA,90.66,2223.93,2077.57,4520.08,NA,202.51,10.56,0.06,20.16,20.24,27.86,24.13,19.57,9.78,31.14,29.92,10.67,13.87,29.9,242.51,56.29
8/10/15,31.17,8.36,33.37,52.74,95.26,47.8,69.38,29.69,42.34,48.81,516.25,141.3,203.36,171.47,106.37,37.54,96.31,147.97,734.53,35.54,55.33,119.6,3010.59,51.17,10.12,26.04,10.03,75.37,13.82,11.51,12.05,6.56,3,505.61,61.69,16.6,113.74,56.05,34.14,91.43,148.71,47.17,115.78,119.83,145.64,139.87,74.48,157.59,172.92,75.57,79.42,184.76,876.86,45.76,117.21,39.13,76.8,25.22,30.24,31.52,38.48,24.46,NA,92.83,2243.92,2104.18,4573.11,NA,205.07,10.66,0.06,21.06,20.96,29.84,24.53,19.71,9.99,31.24,29.48,10.81,14.04,30.09,241.14,56.84
8/11/15,30.58,7.77,33.22,52.06,95.51,47.07,69.82,29.87,41.45,48.64,514.36,139.55,201.51,169.54,105.44,37.74,95.4,146.64,726.34,35.23,54.76,118.4,2975.61,48.79,9.79,24.93,9.75,74.86,13.42,11.21,12.06,7.29,2.9,504.66,61.06,16.72,112.79,55.42,33.9,90.46,148.8,46.58,117.02,119.61,144.64,139.23,73.85,156.52,171.4,75.78,77.72,184.32,869.81,44.88,111.11,38.42,74.77,24.71,29.92,31.11,37.29,23.51,NA,90.88,2192.59,2084.07,4513.99,NA,203.22,10.72,0.06,19.18,20.22,28.06,24.63,19.57,9.84,31.4,29.44,10.68,13.77,29.04,237.37,55.4
8/12/15,29.46,7.77,33.03,52.68,96.53,47.82,70.45,30.09,41.78,48.66,514.64,137.98,201.43,167.86,105.63,38.68,96.1,146.44,724.26,35.13,54.47,117.92,2962.06,50.86,10.35,25,9.9,76.11,14.16,11.2,13.15,7.68,3.15,514.03,61.15,16.9,113.41,55.9,34.15,90.88,145.92,46.77,115.98,118.58,143.31,138.38,73.9,156.61,171.23,75.59,78.29,184.59,870.05,45.19,112.83,38.53,75.61,24.85,29.65,29.72,37.26,23.12,NA,87.14,2145.76,2086.05,4528.19,NA,203.46,10.86,0.06,18.84,19.61,28.15,24.63,19.59,9.64,31.26,29.22,10.04,13.75,29.08,238.17,54.98
8/13/15,28.97,7.68,32.96,51.36,96.16,46.65,69.99,30.09,41.8,48.47,512.64,140.28,202.41,169.14,106.09,37.77,95.8,146.59,727.45,35.22,54.84,118.63,2970.21,50.06,10.12,24.5,9.71,75.98,12.92,10.86,12.08,7.16,2.95,507.11,61.46,16.97,112.39,56.59,34.14,90.85,146.13,47.47,116.92,117.91,143.14,138.36,73.73,156.35,170.67,75.16,77,184.56,868.01,45.18,112.74,38.56,74.5,24.79,30.18,29.98,37.82,23.6,NA,87.51,2153.2,2083.39,4519.32,NA,203.21,10.77,0.06,18.81,19.72,27.56,25.31,19.55,9.89,30.41,28.81,10.21,13.78,29.26,242.51,54.31
