X,usrindex,conssent1,conssent2,conssent3,cred1,cred2,cred3,cred4,indices1,indices2,indices3,indices5,indices6,indices8,housing1,housing2,housing3,manu1,manu2,manu5,manu6,macro2,macro3,macro4,equities1,equities2,equities3,equities4,emp1,emp2,emp3,emp4,emp5,emp6,emp7,yc2,yc3,yc4,yc5,yc6,yc7
1986-11-01,0.0,-0.025166025865081876,0.920443101711984,6.0,-0.015104166666667251,2.975750000000001,0.15833333333333455,3.0,0.2866,0.1278,0.011994002998500619,72.0,18.19,4.0,-0.06471550627158706,0.0028328611898016387,713.0,1.3507109004739335,51.20000000000006,-0.07028522775649204,6.0,107.06500000000008,3.2,13.899999999999999,0.007560137457044647,5.0,-5.669960226988805,1.0,-0.03992210321324241,-0.0745697896749522,1.0027624309392265,3.5,369.85000000000014,0.01913680781758953,45.0,5.0,0.7885954249088297,1.1906976744186064,0.5265000000000004,0.02871729419272495,1.8035000000000005
1986-12-01,0.0,-0.04891491560454686,0.8972809667673716,5.0,-0.042224510813594684,2.849750000000001,0.23140495867768696,3.0,0.0532,1.0948,0.01799100449775115,72.66666666666667,8.78,4.0,-0.0013023255813954249,0.03179190751445082,720.0,1.4427083333333333,50.85000000000006,-0.08298364045490476,6.0,106.3650000000001,2.9,15.799999999999999,-0.03456386541221501,5.0,-4.832606400977705,0.9542031658214231,-0.04470198675496684,-0.07008436080467229,1.0,4.5,360.75000000000017,0.01914428143753133,44.0,5.0,0.7982097469333629,2.779816513761468,0.4415,0.2133676092544976,1.5140000000000002
1987-01-01,0.0,-0.0716244002741604,0.8972809667673716,4.0,-0.05090909090909124,2.7905000000000006,0.07031250000000133,3.0,0.0609,-0.9249,0.010447761194029903,76.0,8.78,3.0,-0.01805910251732945,0.011363636363636465,733.3333333333334,1.2915766738660908,52.70000000000005,-0.01829228243021334,6.0,104.6375000000001,2.9,16.0,0.16076571234965265,5.0,-7.090418085605247,1.0,-0.03139931740614332,-0.043567052416609964,1.0,5.0,354.90000000000015,0.019321466605811688,45.0,4.0,0.8824686501106466,0.5288461538461462,0.4444999999999997,0.043956043956044244,1.4205000000000005
1987-02-01,0.0,-0.07605344295991767,0.8972809667673716,4.0,-0.04694092827004226,2.6835000000000004,-0.1301369863013696,2.0,0.6826,1.8483,0.016393442622950838,78.0,8.78,3.0,-0.02338550098938652,0.017094017094017033,741.6666666666666,1.1862955032119913,53.75000000000006,0.11341269841269852,6.0,102.14250000000011,2.9,14.799999999999999,0.12363104416241644,5.0,-1.4944268931935287,1.0,-0.08765070055392632,-0.06312961719274679,1.0,5.0,350.0500000000001,0.020004456689085126,45.0,4.0,0.8892063097751831,-0.11242603550295616,0.4634999999999998,-0.04318734793187329,1.4990000000000006
1987-03-01,0.0,-0.04604569420035143,0.8972809667673716,4.0,-0.051606108478146506,2.4682500000000003,-0.053030303030303205,2.0,0.3741,0.2941,0.014836795252225476,81.33333333333333,8.39,4.0,-0.05770964833183034,0.06547619047619047,718.0,1.324731182795699,53.800000000000054,0.19055555555555567,6.0,100.0400000000001,2.7,12.8,0.26102369012623194,5.0,2.6968947324513994,0.9829108242134064,-0.14829847018420228,-0.12932723709993466,1.0,6.0,341.00000000000017,0.02108529223297695,45.0,5.0,0.9361569991305428,-0.038297872340423256,0.4510000000000005,-0.23215984776403353,1.593500000000001
1987-04-01,0.0,-0.030453257790368005,0.8972809667673716,5.0,-0.0398114195914091,2.24425,-0.1376811594202907,3.0,0.3491,0.4915,0.01780415430267035,80.66666666666667,8.39,4.0,-0.07595392368610521,0.06547619047619047,726.6666666666666,1.3028322440087146,55.25000000000006,0.237512077294686,6.0,98.1650000000001,2.7,12.3,0.18190015575047136,6.0,2.4394011415023447,0.9769579343365253,-0.13277202072538863,-0.1283214517174336,1.0090022505626406,5.5,334.7500000000001,0.02250941400750439,46.0,5.0,1.0,-0.3316151202749146,0.42050000000000054,0.3203007518796994,2.1240000000000014
1987-05-01,0.0,-0.015059160989601916,0.8972809667673716,5.0,0.013220518244315471,2.1180000000000003,-0.15107913669064799,3.0,0.3428,0.6981,0.01925925925925931,84.66666666666667,8.39,3.0,-0.11580454626812231,0.04747774480712175,699.6666666666666,1.3347368421052632,56.35000000000005,0.22724637681159413,5.0,97.6150000000001,2.7,10.5,0.16403177915095113,6.0,5.6742802480623045,1.0,-0.0973630831643002,-0.1384915474642393,1.0,5.0,333.6500000000001,0.023840756661486884,47.0,5.0,1.0,-0.3418259023354555,0.34950000000000037,0.637717121588089,2.6370000000000005
1987-06-01,0.0,-0.0025353132922855126,0.8972809667673716,4.0,0.05806451612903274,2.0335,-0.19463087248322208,3.0,0.4703,0.3519,0.014727540500736325,86.66666666666667,13.21,3.0,-0.15079506878685023,0.05294117647058827,674.3333333333334,1.16793893129771,57.300000000000054,0.2608695652173912,5.0,97.37250000000009,3.4,8.8,0.25531651319321136,7.0,5.1862403181511105,1.0,-0.09393414211438478,-0.13022941970310387,1.0,6.0,326.55000000000007,0.025557430275001236,48.0,5.0,0.9886565047855372,-0.12378640776698857,0.3355000000000006,0.7641242937853121,2.569000000000001
1987-07-01,0.0,0.019933554817275656,0.8972809667673716,4.0,0.08264915161466924,2.00475,-0.1240875912408771,4.0,0.4861,0.9643,0.02215657311669128,90.66666666666667,13.21,4.0,-0.15443175638934203,0.03151862464183375,648.6666666666666,1.4317673378076061,57.45000000000005,0.34057971014492744,6.0,97.94500000000009,3.4,6.9,0.16265323992994762,7.0,1.209568765836507,1.0,-0.08809020436927417,-0.10290055248618779,1.0077579519006983,6.0,323.40000000000003,0.026850008560580285,47.0,6.0,1.0,-0.06708595387840499,0.40300000000000047,0.6996491228070172,2.4600000000000013
1987-08-01,0.0,0.03670745272525,0.8972809667673716,5.0,0.10957387935805274,1.9977500000000004,-0.11023622047244008,5.0,0.3658,0.5148,0.017595307917888547,91.33333333333333,13.21,4.0,-0.14107274063188835,0.03428571428571425,650.6666666666666,1.2718052738336716,58.40000000000005,0.3550724637681158,5.0,98.27500000000009,3.4,5.500000000000001,0.16045038705137227,7.0,0.9803776975467616,0.9853156985492169,-0.07892857142857146,-0.21036397285626152,1.0,5.0,322.5,0.02799993293429237,49.0,7.0,1.0,-0.019999999999998797,0.4430000000000005,0.6389065479974583,2.5000000000000013
1987-09-01,0.0,0.03795136330139992,0.9083585095669688,6.0,0.15380344253192724,1.9167500000000004,-0.09599999999999942,6.0,0.8102,0.6037,0.01900584795321625,91.33333333333333,6.9,5.0,-0.12553869214914737,0.02259887005649719,660.3333333333334,1.2621951219512195,59.65000000000005,0.30259870064967515,4.0,98.50750000000008,3.3,4.4,0.10329105245114834,7.0,0.8547952905091486,0.9730834246651682,-0.0766129032258065,-0.2168141592920354,1.0,4.0,313.0,0.027816611704582606,48.0,8.0,1.0,-0.06415929203539994,0.4320000000000004,0.735439900867408,2.6895000000000007
1987-10-01,0.0,0.012783053323593752,0.9083585095669688,5.0,0.17894162575013706,2.0647500000000005,-0.07563025210084029,7.0,0.9176,1.2467,0.02186588921282806,94.0,6.9,5.0,-0.12086441002103654,0.011204481792717047,657.6666666666666,1.2879684418145956,60.35000000000006,0.22926536731634192,4.0,97.37000000000008,3.3,4.300000000000001,-0.12682064086558476,6.0,0.07920904015348856,0.7033232403915813,-0.08961911874533235,-0.20385126162018596,1.0,4.0,302.85,0.028570856458228322,50.0,8.0,0.9257327631167206,0.4550128534704381,0.4945000000000004,0.3192862566438872,3.138
1987-11-01,0.0,-0.03167091372406261,0.8802966101694915,4.0,0.1226513569937373,2.1397500000000007,0.03389830508474656,7.0,0.5481,0.4868,0.021802325581395277,96.0,6.9,4.0,-0.11720116618075804,0.025423728813559254,647.0,1.1582031249999998,59.75000000000006,0.2047391688771001,4.0,94.75250000000007,3.3,2.3,-0.20613581523612545,5.0,-0.9756513682605249,0.6456448646740847,-0.0913857677902622,-0.1549586776859504,1.0233527939949958,4.0,303.4,0.029278199493940615,50.0,7.0,0.9358506310628978,0.6483870967741943,0.5385000000000009,0.3333333333333337,3.4975
1987-12-01,0.0,-0.0588235294117645,0.8802966101694915,3.0,0.0736788617886186,2.2892500000000005,-0.016666666666666274,6.0,0.1752,0.7508,0.026124818577648812,99.33333333333333,13.72,4.0,-0.18610283159463492,0.025210084033613356,623.3333333333334,1.2106299212598426,59.900000000000055,0.20871794871794877,4.0,91.75000000000009,4.4,-0.9000000000000004,-0.18723684210526315,4.0,-1.9305241658080299,0.6955399104638419,-0.04284621270084166,-0.11025819958129801,1.0633861551292745,4.0,312.3,0.030687486085127613,50.0,6.0,0.9240638364451862,0.27423822714681445,0.48550000000000093,0.20496397117694087,3.2649999999999997
1988-01-01,0.0,-0.05646036916395192,0.8802966101694915,4.0,0.059656218402427186,2.5620000000000003,-0.008333333333333193,5.0,0.1399,-0.1856,0.02023121387283222,98.66666666666667,13.72,4.0,-0.22719673044770572,0.030898876404494402,601.6666666666666,1.1893491124260354,59.250000000000064,0.17490842490842495,4.0,89.68750000000009,4.4,-0.3999999999999999,-0.1932781020523443,5.0,-0.9697553377157725,0.7098712685527464,0.019319938176197926,-0.029893238434163694,1.1367806505421185,4.5,329.1,0.03081923714759527,49.0,5.0,0.8611661625117347,0.13258426966291958,0.4820000000000002,0.014037985136250875,2.733
1988-02-01,0.0,-0.037195994277538724,0.8802966101694915,5.0,0.010473815461346847,2.4935000000000005,0.07964601769911339,4.0,0.4988,0.7947,0.023054755043227626,99.33333333333333,13.72,5.0,-0.23742862405599563,0.0,614.3333333333334,1.185031185031185,56.850000000000065,0.14099610067352,4.0,88.88500000000009,4.4,-0.19999999999999973,-0.18793208004851425,5.0,-0.08214146174684683,0.7755094458789218,0.02287708414113987,-0.08602150537634412,1.0633861551292745,4.5,329.70000000000005,0.03152504559612601,50.0,4.0,0.8500052153958485,0.13378684807255858,0.5019999999999993,-0.07525213343677328,2.42
1988-03-01,0.0,-0.016684416045438022,0.8802966101694915,5.0,-0.049566891241578426,2.436000000000001,0.05309734513274211,3.0,0.3266,0.5468,0.021520803443328518,99.33333333333333,35.0,5.0,-0.1722488038277512,0.03910614525139655,639.0,1.3818615751789975,55.40000000000006,0.13701732083267135,4.0,88.6475000000001,4.3,-0.10000000000000009,-0.19556908927073302,5.0,1.2232447701402276,0.8015993907083016,-0.008733624454148492,-0.08327081770442613,1.0191826522101752,4.0,312.45000000000005,0.03201854922348235,49.0,3.0,0.8909982267654115,0.20330969267139554,0.5044999999999997,-0.04034273473759353,2.5359999999999996
1988-04-01,0.0,0.0003606202668593461,0.8802966101694915,5.0,-0.07403979639056002,2.3310000000000013,0.11818181818181883,3.0,0.1573,0.4993,0.018544935805991702,99.33333333333333,35.0,5.0,-0.12056875730424621,0.019553072625698276,677.0,1.1294117647058823,55.20000000000007,0.1234705228031147,5.0,89.5825000000001,4.3,-0.6000000000000001,0.03788871678779926,5.0,8.023971797741074,0.7820481860568795,0.014766201804758072,-0.06914498141263936,1.0442035029190992,4.0,309.6000000000001,0.032442741805317254,50.0,3.0,0.927193073954313,-0.015901060070675044,0.5329999999999995,-0.21669064748201472,2.704999999999999
1988-05-01,0.0,0.05488721804511276,0.8802966101694915,5.0,-0.046025104602510636,2.099750000000001,-0.0655737704918048,3.0,0.2046,-0.031,0.017069701280227667,98.66666666666667,35.0,5.0,-0.08481781376518227,0.03966005665722383,684.0,1.126953125,55.65000000000008,0.11494252873563242,6.0,89.7775000000001,4.3,-0.3999999999999999,0.13834129396439443,4.0,8.701780261387137,0.7674753404045844,0.03338829348722183,-0.05283018867924527,1.0467055879899916,5.0,313.6500000000001,0.03214912251884061,49.0,3.0,0.9545217482006885,-0.12328767123287765,0.5024999999999995,-0.2732954545454547,2.6399999999999992
1988-06-01,0.0,0.0829475308641976,0.8802966101694915,6.0,-0.018930430667297937,2.0137500000000013,-0.033898305084745006,3.0,0.2042,0.7467,0.01555869872701554,98.66666666666667,9.13,5.0,-0.05743740795287189,0.019553072625698276,700.0,1.3195020746887967,57.40000000000007,0.12643678160919558,6.0,91.00500000000011,4.5,0.7000000000000002,0.10692892990124658,5.0,25.102522392695107,0.8434881949733434,-0.005595523581135131,-0.04344453064390996,1.0283569641367807,5.0,310.55000000000007,0.03240258250581718,50.0,2.0,0.9255241472827788,-0.1260869565217424,0.4249999999999998,-0.297009966777409,2.3369999999999993
1988-07-01,0.0,0.08515535097813576,0.8802966101694915,6.0,-0.006202290076335992,2.008000000000001,-0.03361344537815203,4.0,-0.0268,0.0616,0.018413597733711207,98.0,9.13,5.0,-0.037513397642015,0.01388888888888884,693.3333333333334,1.111926605504587,58.75000000000007,0.11379310344827605,5.0,93.29750000000011,4.5,1.1000000000000005,0.05815536624265749,6.0,24.795357976413623,0.8353678653909602,-0.038665655799848375,0.003079291762894565,1.0867389491242703,5.0,316.45000000000005,0.03254924397221082,49.0,2.0,0.9497235840200272,-0.23611111111111083,0.3934999999999995,-0.19543973941368054,2.046
1988-08-01,0.0,0.06054977711738485,0.9194915254237287,7.0,0.03899308983218153,1.9987500000000007,-0.09836065573770292,5.0,-0.0227,0.0143,0.015492957746478853,98.0,9.13,5.0,-0.036142001710864124,0.008287292817679592,694.6666666666666,1.1983805668016194,57.10000000000007,0.09042145593869748,5.0,95.62250000000012,4.5,1.2000000000000002,-0.023523261892315794,6.0,18.74658576919586,0.8080902565668906,-0.028809704321455687,-0.016406249999999956,1.0500417014178482,5.0,320.40000000000003,0.03253796095444694,49.0,2.0,0.9633879211432148,-0.4319999999999976,0.33450000000000024,-0.2730704697986569,1.8545000000000011
1988-09-01,0.0,0.04007220216606511,0.9618644067796609,7.0,0.05620253164556965,2.017750000000001,-0.09243697478991553,5.0,0.2005,0.1852,0.014044943820224809,96.66666666666667,5.81,5.0,-0.04521105635311773,0.0027624309392264568,690.0,1.183838383838384,55.25000000000008,0.07569444444444458,6.0,97.27000000000011,4.2,0.5999999999999996,0.050291629649658276,5.0,17.28634566595896,0.9985244728293784,-0.01361633960752906,-0.02824858757062143,1.0041701417848208,4.0,307.90000000000003,0.03226047879835092,49.0,2.0,0.9674101342572542,-0.5147347740667947,0.2655000000000012,-0.474330357142857,1.5730000000000008
1988-10-01,0.0,0.04109589041095907,0.9640591966173362,6.0,0.00849575212393816,1.9275000000000007,-0.26016260162601645,5.0,0.391,0.7,0.01540616246498594,96.0,5.81,4.0,-0.013487056776158246,-0.0166204986149584,703.0,1.1626016260162602,54.950000000000074,0.07361111111111122,6.0,96.83750000000012,4.2,-0.6000000000000001,0.06750086098036978,5.0,-0.24168951584795195,1.0,-0.042441390460792205,-0.028356964136780682,1.0,4.0,296.15000000000003,0.03164807496382238,49.0,2.0,0.9359029883066262,-0.4631956912028721,0.2730000000000006,-0.608743570903747,1.2390000000000003
1988-11-01,0.0,0.013542409123307397,0.9548254620123203,5.0,-0.03460038986354752,1.782750000000001,-0.09649122807017352,5.0,0.4482,0.3599,0.016783216783216925,94.66666666666667,5.81,4.0,0.009247027741083214,0.008264462809917328,683.0,1.1317829457364341,55.50000000000007,0.10416666666666674,6.0,95.07750000000011,4.2,0.0,0.044018919743667784,5.0,-1.4212592507465727,1.0,-0.07179896290386911,-0.052974735126324335,1.0,5.0,292.45000000000005,0.031531210982229,50.0,2.0,0.980294499783456,-0.665178571428571,0.22449999999999992,-0.6118060985144642,1.0290000000000004
1988-12-01,0.0,-0.006056287851799014,0.9435318275154004,4.0,-0.03810902074288436,1.6675000000000009,-0.05263157894736881,5.0,0.4524,0.8297,0.01810584958217265,95.33333333333333,6.46,4.0,0.06454566262302586,0.005464480874316946,668.0,1.182364729458918,55.80000000000007,0.11889367816091963,6.0,93.60000000000012,3.8,0.5,0.015429616087751397,4.0,-1.2475253054447097,1.0,-0.06350482315112538,-0.08392156862745093,1.0051635111876076,5.0,292.70000000000005,0.031037617837844866,49.0,1.0,0.9892810740580338,-0.9900497512437778,0.07700000000000085,-0.6318525519848761,0.886000000000001
1989-01-01,0.0,-0.0003534817956875047,0.9435318275154004,4.0,-0.03600576092174723,1.5937500000000009,-0.10434782608695448,5.0,-0.0332,0.461,0.01947148817802491,96.0,6.46,4.0,0.10576923076923062,0.005449591280654031,668.3333333333334,1.2269807280513918,55.350000000000065,0.027037617554859044,6.0,93.36250000000013,3.8,-0.8000000000000003,0.09355929711050681,5.0,-3.2245168872948446,1.0,-0.08241324921135651,-0.14966984592809973,1.0,4.5,290.90000000000003,0.03184766660660521,48.0,0.0,0.9722823733217844,-1.1350649350649342,-0.023999999999999133,-0.8355263157894732,0.5520000000000014
1989-02-01,0.0,-0.0010507880910683998,0.9435318275154004,4.0,-0.045130641330165755,1.4810000000000008,-0.11818181818182039,5.0,-0.3311,-0.4714,0.01664355062413314,96.0,6.46,3.0,0.0801932367149758,0.04481792717086841,666.3333333333334,1.1693877551020408,54.40000000000006,-0.08129571577847423,5.0,93.67250000000011,3.8,-1.4,0.10454267360048952,5.0,1.4790830213644353,0.9812599160055997,-0.07338017174082745,-0.04705882352941182,1.0483175150992234,4.5,301.50000000000006,0.03166224372900173,48.0,0.0,1.0,-1.3309859154929549,-0.07299999999999951,-0.8141950375072126,0.323500000000001
1989-03-01,0.0,-0.001735508503991845,0.9435318275154004,4.0,-0.030201342281878873,1.4732500000000006,-0.1944444444444452,5.0,-0.1678,-0.134,0.016620498614958512,88.0,4.5,3.0,-0.034219653179190845,0.008064516129032251,636.0,1.0766045548654244,52.80000000000006,-0.15852272727272718,5.0,95.6025000000001,4.3,-2.2,0.08443970431392733,5.0,3.072027952274251,0.9894167055529632,0.01542833942346733,0.05237315875613757,1.1095772217428819,4.0,317.2000000000001,0.03122679673298001,48.0,0.0,0.9978483055406133,-1.7854251012145657,-0.14399999999999924,-0.9355980184005654,0.20650000000000102
1989-04-01,0.0,-0.02631578947368418,0.9346271705822267,3.0,0.0069375619425178225,1.4842500000000007,-0.09890109890109877,5.0,-0.457,0.1211,0.01379310344827589,79.33333333333333,4.5,3.0,-0.09523809523809523,0.03013698630136985,599.0,1.120253164556962,51.850000000000065,-0.15852272727272718,5.0,96.90000000000012,4.3,-3.6999999999999997,0.10994013693228655,6.0,3.523262937944917,1.0,0.06458421274799497,-0.012779552715655007,1.0664365832614322,4.0,315.00000000000006,0.030013081070733305,40.0,0.0,0.9739644970414201,-1.1505016722408028,-0.1194999999999995,-0.7361502347417852,0.18599999999999994
1989-05-01,0.0,-0.027777777777778123,0.9264555669050051,2.0,0.01413427561837488,1.531750000000001,-0.13592233009708776,5.0,-0.6596,-0.9069,0.009628610729023324,68.66666666666667,4.5,3.0,-0.09688122096881224,0.027247956403269713,610.3333333333334,1.1291759465478843,50.75000000000006,-0.15435606060606055,5.0,98.44000000000011,4.3,-5.0,0.17106320789185236,7.0,4.374110841712258,1.0,0.08895573700042969,0.03426294820717124,1.1199309749784296,4.0,316.5000000000001,0.0290947864281621,42.0,0.0,0.9252286175363098,-1.286666666666661,-0.043999999999999595,-1.3101711983887208,-0.013500000000000512
1989-06-01,0.0,-0.022222222222222365,0.9254341164453523,2.0,-0.024573721163490436,1.691250000000001,-0.13888888888888917,5.0,-0.7519,-0.2662,0.004103967168262779,65.33333333333333,14.12,3.0,-0.06383928571428565,0.027397260273972712,635.3333333333334,0.9600000000000001,48.30000000000006,-0.19381313131313124,4.0,100.24750000000012,3.7,-5.8,0.14496615295981563,7.0,-0.029623928085556805,0.9969106072045335,0.13905579399141632,0.0997566909975669,1.1699741156169112,3.0,331.5000000000001,0.027652475898126028,40.0,0.0,0.8689618074233458,14.749999999994893,0.010000000000000675,-1.2015404364569957,-0.23249999999999993
1989-07-01,0.0,-0.03359264497878378,0.9254341164453523,3.0,-0.06175298804780871,1.8590000000000009,-0.08737864077670054,5.0,-0.3846,-1.1238,0.0,58.666666666666664,14.12,2.0,-0.08730512249443212,0.010958904109588996,676.3333333333334,0.9913419913419912,46.60000000000006,-0.21401515151515146,3.0,100.06750000000011,3.7,-5.5,0.16341143644737266,7.0,-0.8963350232873686,1.0,0.1667382896433176,0.0429777436684573,1.172562553925798,2.0,339.20000000000016,0.025871431240125364,42.0,0.0,0.8395911780527164,-5.942307692307707,0.1599999999999997,-1.7323076923076912,-0.19750000000000023
1989-08-01,0.0,-0.04558204768583474,0.9152196118488252,3.0,-0.06965174129353247,1.8770000000000011,-0.05154639175257625,4.0,0.1235,0.586,0.005457025920873271,58.0,14.12,1.0,-0.10161970268471254,-0.002739726027397249,690.0,1.039080459770115,45.500000000000064,-0.2160312805474095,2.0,101.18500000000012,3.7,-5.2,0.21667936024371648,8.0,-1.9595047654104172,1.0,0.13605728727885436,0.0627482128673551,1.1544434857635892,2.5,336.0000000000001,0.02422126745435027,43.0,1.0,0.8876815492200107,-0.8404255319148866,0.12099999999999911,-0.7018633540372676,-0.07100000000000017
1989-09-01,0.0,-0.03546592489568867,0.9152196118488252,3.0,-0.07217004448838371,1.818000000000001,0.04597701149425393,4.0,-0.3902,-0.6823,0.004087193460490468,58.0,11.86,0.0,-0.09313285457809695,0.008264462809917328,689.0,1.0267857142857144,45.550000000000054,-0.25008611460224356,2.0,100.06000000000012,3.9,-4.6,0.1840811204937769,8.0,-1.53822340787019,0.9606603861085714,0.07516993202718902,0.12209302325581395,1.165660051768766,2.0,335.0000000000001,0.023078256757821602,43.0,2.0,0.8914470145239376,-0.7886597938144301,-0.02800000000000047,0.26373626373625103,0.10550000000000015
1989-10-01,0.0,-0.006756756756757132,0.9152196118488252,3.0,-0.07726377952755914,1.8050000000000015,0.08536585365853688,3.0,-0.2718,-0.5267,0.0027210884353741083,61.333333333333336,11.86,0.0,-0.09040793825799343,0.028169014084507005,660.3333333333334,1.1255707762557077,46.40000000000005,-0.3121351766513056,2.0,99.05750000000012,3.9,-4.1,0.09921198811523069,8.0,-1.422105749293916,0.798326509520213,0.11181601903251392,0.24721030042918457,1.2536669542709231,1.0,350.55000000000007,0.022015624803432,38.0,3.0,0.850887573964497,-2.399999999999996,0.010999999999999677,-1.4377224199288283,-0.0040000000000000036
1989-11-01,0.0,0.014828209764918387,0.9152196118488252,3.0,-0.07117969138875069,1.7845000000000015,0.03370786516853852,2.0,0.013999999999999999,0.2403,0.006811989100817373,64.0,11.86,0.0,-0.09773123909249559,-0.002732240437158473,656.0,1.1908212560386473,46.80000000000004,-0.3587301587301586,2.0,98.76250000000012,3.9,-4.3,0.0794646199925122,7.0,-1.3308861493657886,0.7755959242622994,0.1049723756906078,0.15920826161790025,1.1622088006902502,0.5,351.4,0.02098450307618016,46.0,4.0,0.841958041958042,-3.3255813953488897,0.08150000000000013,-0.957792207792211,-0.06799999999999962
1989-12-01,0.0,0.00916422287389973,0.9152196118488252,3.0,-0.042673521850899676,1.8485000000000014,0.032258064516130336,1.0,-0.147,-0.025,0.009536784741144277,64.66666666666667,25.73,0.0,-0.08686304020640712,-0.008152173913043459,653.0,1.1480637813211845,47.100000000000044,-0.34487734487734484,3.0,96.50500000000012,2.8,-3.8,0.11139065350022004,7.0,-2.4325810948209243,0.7803063428336712,0.04709871891484552,0.226027397260274,1.2355478861087144,0.5,348.6499999999999,0.019634207736734632,44.0,5.0,0.8536847767616998,0.6349206349206011,0.1014999999999997,-1.9936305732484056,0.07150000000000034
1990-01-01,0.0,0.004024881083058318,0.9152196118488252,3.0,-0.0058386411889596035,1.8230000000000013,0.010638297872340274,2.0,0.087,-0.384,0.01091405184174632,67.33333333333333,25.73,0.0,0.00891304347826094,-0.010840108401083959,644.6666666666666,1.1498829039812646,47.30000000000005,-0.25140291806958476,2.0,95.04000000000013,2.8,-4.0,-0.04912159038372632,6.0,-2.1570806092293004,0.6928952842813795,0.05930018416206262,0.24590163934426235,1.188477366255144,0.5,359.34999999999997,0.019009011818266863,43.0,6.0,0.9056481979558902,-0.6108949416342409,0.10149999999999926,-2.7184873949579753,0.2824999999999993
1990-02-01,0.0,0.0029390154298307714,0.9152196118488252,3.0,0.019786096256684482,1.7540000000000011,0.0,3.0,0.4767,0.7939,0.01085481682496603,68.0,25.73,0.0,0.034212880143112745,-0.02144772117962468,613.6666666666666,1.2681159420289856,48.15000000000005,-0.223625140291807,3.0,93.85500000000013,2.8,-3.5,-0.05565514297908669,5.0,-2.39566155446125,0.7480290442686593,0.06674082313681873,0.17942386831275714,1.1593851132686084,1.5,357.3999999999999,0.018553654743390213,43.0,7.0,0.9180592991913746,-5.2666666666665085,0.08199999999999985,4.052083333333341,0.44700000000000006
1990-03-01,0.0,-0.012977649603461039,0.9152196118488252,2.0,0.031965903036760945,1.6535000000000015,-0.07692307692307532,4.0,-0.0568,0.2235,0.012211668928086672,69.33333333333333,20.36,1.0,0.0639214747426382,-0.03466666666666662,595.0,1.269417475728155,49.50000000000005,-0.2016815666240953,4.0,93.21750000000013,2.9,-2.8000000000000003,-0.026378347415150993,4.0,-2.3347006119980875,0.7838375004968796,0.04425436965414642,0.06920684292379464,1.1124595469255663,2.5,348.94999999999993,0.018776399462467452,44.0,8.0,0.9530542361648073,-0.7560975609756171,0.027000000000000135,4.078260869565205,0.5345000000000004
1990-04-01,0.0,-0.016469745793054158,0.9152196118488252,3.0,0.04266666666666663,1.5017500000000015,-0.05617977528089968,5.0,-0.3554,-0.9475,0.012211668928086672,66.66666666666667,20.36,1.5,-0.06609547123623005,-0.037234042553191515,569.0,1.3002421307506056,49.95000000000006,-0.2016815666240953,4.0,93.19750000000013,2.9,-1.2000000000000002,-0.028087906922082517,4.0,-0.8006159802590049,0.7486186747227411,0.006419400855920188,0.17071197411003247,1.1147919876733436,2.0,352.75,0.01836530509204337,41.0,8.0,1.0,-0.6507936507936454,0.006000000000000227,-9.048780487804866,0.7869999999999999
1990-05-01,0.0,-0.017106200997861642,0.9244126659856996,2.0,0.05519828510182223,1.5740000000000014,0.02173913043478204,5.0,-0.2252,-0.1646,0.010825439783491264,61.333333333333336,20.36,1.5,-0.13152094048493757,-0.050397877984084904,550.0,1.2925,49.75000000000006,-0.1439892589317876,3.0,93.29250000000013,2.9,-0.6000000000000005,0.04404751582415689,4.0,-0.5330445558703469,0.7761458043486902,0.024285714285714244,0.09476117103235748,1.06203288490284,2.0,360.2,0.018099659471546792,43.0,8.0,0.9531146087342053,-0.49999999999999556,0.036000000000000476,-45.69230769231119,0.7855000000000008
1990-06-01,0.0,-0.009081002542680516,0.9217118997912317,1.0,0.04940923737916214,1.6197500000000016,0.0,5.0,-0.4206,-0.1376,0.009446693657219951,47.333333333333336,11.43,2.5,-0.18836432999523123,-0.058666666666666645,540.3333333333334,1.220657276995305,49.35000000000005,-0.08784425451092119,4.0,92.73250000000013,2.5,-0.10000000000000053,0.01307300509337872,4.0,-0.043817968253882233,0.7570457526732122,0.030946383591219817,0.06489675516224191,1.0792227204783258,3.0,359.84999999999997,0.017483813571887552,37.0,7.0,0.9323874972289958,-0.27184466019415643,0.06250000000000089,1.692307692307697,0.5005000000000006
1990-07-01,1.0,-0.02660349854227384,0.9206680584551149,1.0,0.031500266951414835,1.689000000000001,0.010526315789473495,5.0,-0.6657,-0.8629,0.009446693657219951,33.333333333333336,11.43,3.0,-0.1839921913128355,-0.051490514905149,540.3333333333334,1.1792929292929293,47.90000000000005,-0.06512820512820512,4.0,91.09000000000013,2.5,-0.5999999999999996,0.08225963291600835,5.0,-2.132295770399743,0.7244040757377006,0.012517385257301727,0.08020603384841785,1.0971599402092675,3.5,363.94999999999993,0.017077055079906867,31.0,6.0,0.9245178452671249,1.3300000000000316,0.1540000000000017,0.5036674816625983,0.5175000000000005
